A,Method,Horizon,phi,LT,AR_ours,OFR_ours,VI_ours,BO_ours,EI_ours,AR_paper,OFR_paper,VI_paper,BO_paper,EI_paper,absolute_error_AR,relative_error_AR,absolute_error_OFR,relative_error_OFR,absolute_error_VI,relative_error_VI,absolute_error_BO,relative_error_BO,absolute_error_EI,relative_error_EI
0,LSTM,H-step,0.0,2,1.2973566766825757,0.9741419359885268,1.066755847157151,2.852689804924492,9.049532296839288,1.25,0.98,1.22,2.41,10.21,0.047356676682575705,0.037885341346060565,0.005858064011473152,0.005977616338237911,0.15324415284284898,0.12560996134659752,0.44268980492449206,0.18368871573630374,1.1604677031607125,0.11365991216069661
0,LSTM,H-step,0.0,10,1.7864289774822748,0.9822943030383232,4.841832607465345,1.9226796769501735,23.68109860682233,1.35,0.98,5.21,1.94,22.62,0.4364289774822747,0.3232807240609442,0.002294303038323231,0.0023411255493094195,0.36816739253465514,0.07066552639820636,0.017320323049826447,0.008928001572075489,1.0610986068223305,0.04690975273308269
0,ES,One-step,0.3,2,2.1165503198498694,0.96364569849827,1.8046217483953615,3.989651277763509,12.010666224129912,2.25,0.96,1.84,4.22,12.5,0.1334496801501306,0.059310968955613594,0.0036456984982700114,0.0037976026023645955,0.03537825160463859,0.019227310654694883,0.23034872223649083,0.05458500526931063,0.4893337758700884,0.039146702069607076
0,ES,One-step,0.3,10,30.186110618353844,0.9297083892211186,56.26900555553235,7.263612018215728,82.73645443693617,29.12,0.92,64.52,8.03,89.73,1.066110618353843,0.036610941564349,0.009708389221118607,0.010552596979476747,8.250994444467644,0.127882740924793,0.7663879817842716,0.09544059548994666,6.993545563063833,0.07793988145618894
0,MA,One-step,0.3,2,1.5164822439401864,0.965862082996731,1.5433796051944022,3.758541206962428,11.324428833865056,1.59,0.96,1.6,3.94,11.67,0.0735177560598137,0.04623758242755578,0.005862082996731077,0.006106336454928206,0.056620394805597885,0.03538774675349868,0.18145879303757173,0.04605553122781009,0.34557116613494365,0.02961192511867555
0,MA,One-step,0.3,10,16.304786147146178,0.9377164475084498,48.10547118381559,6.453016986276619,72.27760524442095,16.94,0.93,58.91,7.51,82.91,0.6352138528538234,0.03749786616610527,0.007716447508449797,0.00829725538542989,10.804528816184408,0.18340738102502815,1.0569830137233804,0.1407434106156299,10.632394755579043,0.12824019726907543
0,LightGBM,One-step,0.3,2,2.7804839796889698,0.9662983449631206,1.654136780603183,3.701590439495779,12.097018122614111,2.6,0.96,1.78,4.08,11.84,0.18048397968896968,0.06941691526498833,0.00629834496312065,0.0065607760032506774,0.125863219396817,0.07070967381843651,0.37840956050422125,0.09274744130005423,0.2570181226141113,0.021707611707272912
0,LightGBM,One-step,0.3,10,29.159135422647903,0.9470622552444704,32.82855734729047,5.487462159055121,67.24522419375913,33.22,0.94,33.81,6.43,72.16,4.0608645773520955,0.12224155861987043,0.007062255244470461,0.007513037494117513,0.9814426527095321,0.02902817665511778,0.9425378409448788,0.14658442316405582,4.914775806240868,0.06810942081819385
0,LightGBM,H-step,0.3,2,1.6477534581434172,0.9729027609121595,1.2702786193162752,3.023496219945772,10.170098426590046,2.3,0.96,1.65,3.95,11.52,0.6522465418565826,0.28358545298112287,0.012902760912159583,0.013440375950166233,0.37972138068372474,0.23013417011134835,0.9265037800542282,0.23455791900107043,1.3499015734099533,0.11717895602516956
0,LightGBM,H-step,0.3,10,3.09474055841991,0.9804002724614534,8.288129778047853,2.125568831320555,30.464480086954584,3.86,0.97,10.96,3.49,37.97,0.7652594415800897,0.19825374134199217,0.010400272461453475,0.010721930372632449,2.6718702219521475,0.24378377937519594,1.3644311686794452,0.39095448959296425,7.505519913045415,0.19766973697775653
0,LSTM,One-step,0.3,2,1.3581171275421844,0.9714954601748472,1.2840419044733271,3.192560710339779,10.334597342586656,1.67,0.96,1.21,4.53,9.1,0.31188287245781554,0.18675621105258416,0.01149546017484726,0.011974437682132563,0.07404190447332715,0.06119165658952657,1.3374392896602214,0.2952404612936471,1.2345973425866568,0.13567003764688537
0,LSTM,One-step,0.3,10,9.016507381118355,0.963361727323184,16.71929975177898,3.878362296271193,46.68858378488195,12.12,0.94,18.85,6.24,46.72,3.103492618881644,0.2560637474324789,0.02336172732318409,0.02485290140764265,2.1307002482210216,0.11303449592684464,2.361637703728807,0.37846758072577036,0.031416215118049706,0.0006724361112596255
